fecha,isla,adr_eur,revpar_eur,grado_ocupacion,month,quarter,is_high_season,revpar_eur_lag_1,revpar_eur_lag_3,revpar_eur_lag_12,revpar_eur_rolling_mean_3,revpar_eur_rolling_mean_12,revpar_eur_yoy_growth
2022-01-01,Lanzarote,100.76,56.48,0.5605398967844382,1,1,1,72.26,89.41,10.07,82.23333333333332,42.721666666666664,4.608738828202582
2022-02-01,Lanzarote,107.37,79.42,0.7396852007078327,2,1,1,56.48,85.03,9.54,71.25666666666665,46.58916666666667,7.3249475890985325
2022-03-01,Lanzarote,111.08,96.49,0.8686532229024126,3,1,1,79.42,72.26,12.09,69.38666666666666,52.4125,6.980976013234077
2022-04-01,Lanzarote,115.92,95.98,0.827984817115252,4,2,0,96.49,56.48,15.92,77.46333333333332,59.44583333333333,5.028894472361809
2022-05-01,Lanzarote,98.3,76.1,0.7741607324516785,5,2,0,95.98,79.42,16.97,90.63,66.1175,3.4843842074248674
2022-06-01,Lanzarote,102.41,82.66,0.8071477394785666,6,2,0,76.1,96.49,24.57,89.52333333333331,71.045,2.364265364265364
2022-07-01,Lanzarote,120.85,103.02,0.8524617294166322,7,3,0,82.66,95.98,42.41,84.91333333333331,75.88583333333334,1.4291440697948599
2022-08-01,Lanzarote,134.64,121.32,0.9010695187165776,8,3,1,103.02,76.1,68.41,87.25999999999999,80.93666666666667,0.7734249378745798
2022-09-01,Lanzarote,109.79,97.06,0.8840513707987977,9,3,1,121.32,82.66,65.98,102.33333333333331,85.34583333333335,0.47105183388905725
2022-10-01,Lanzarote,116.5,99.97,0.8581115879828326,10,4,0,97.06,103.02,89.41,107.13333333333333,87.93583333333333,0.11810759422883349
2022-11-01,Lanzarote,111.02,94.7,0.8529994595568366,11,4,1,99.97,121.32,85.03,106.11666666666666,88.81583333333333,0.11372456779960016
2022-12-01,Lanzarote,118.62,94.83,0.7994436014162872,12,4,0,94.7,97.06,72.26,97.24333333333334,89.62166666666667,0.31234431220592296
2023-01-01,Lanzarote,109.96,95.37,0.867315387413605,1,1,1,94.83,99.97,56.48,96.5,91.5025,0.6885623229461758
2023-02-01,Lanzarote,117.33,102.72,0.8754794170288929,2,1,1,95.37,94.7,79.42,94.96666666666665,94.74333333333333,0.29337698312767563
2023-03-01,Lanzarote,116.71,103.26,0.8847570902236314,3,1,1,102.72,94.83,96.49,97.63999999999999,96.685,0.07016271116177854
2023-04-01,Lanzarote,121.72,100.08,0.822214919487348,4,2,0,103.26,95.37,95.98,100.45,97.24916666666667,0.04271723275682428
2023-05-01,Lanzarote,101.35,79.56,0.7850024666995561,5,2,0,100.08,102.72,76.1,102.02,97.59083333333335,0.045466491458607206
2023-06-01,Lanzarote,104.84,88.53,0.8444296070202213,6,2,0,79.56,103.26,82.66,94.3,97.87916666666666,0.07101379143479318
2023-07-01,Lanzarote,129.14,106.64,0.8257704816478242,7,3,0,88.53,100.08,103.02,89.38999999999999,98.36833333333334,0.03513880799844695
2023-08-01,Lanzarote,144.56,125.95,0.8712645268400664,8,3,1,106.64,79.56,121.32,91.57666666666667,98.67000000000002,0.03816353445433572
2023-09-01,Lanzarote,117.31,101.36,0.8640354615974768,9,3,1,125.95,88.53,97.06,107.04,99.05583333333333,0.044302493303111444
2023-10-01,Lanzarote,124.0,104.86,0.8456451612903225,10,4,0,101.36,106.64,99.97,111.31666666666665,99.41416666666667,0.0489146744023207
2023-11-01,Lanzarote,128.2,114.51,0.893213728549142,11,4,1,104.86,125.95,94.7,110.72333333333331,99.82166666666666,0.2091869060190074
2023-12-01,Lanzarote,133.12,109.79,0.8247445913461539,12,4,0,114.51,101.36,94.83,106.91000000000001,101.47249999999998,0.15775598439312463
2024-01-01,Lanzarote,124.86,108.78,0.8712157616530515,1,1,1,109.79,104.86,95.37,109.71999999999998,102.71916666666668,0.14061025479710595
2024-02-01,Lanzarote,129.51,118.19,0.9125936221141224,2,1,1,108.78,114.51,102.72,111.02666666666666,103.83666666666669,0.1506035825545171
2024-03-01,Lanzarote,137.12,124.52,0.9081096849474912,3,1,1,118.19,109.79,103.26,112.25333333333333,105.12583333333333,0.20588804958357534
2024-04-01,Lanzarote,125.15,102.21,0.8166999600479424,4,2,0,124.52,108.78,100.08,117.16333333333331,106.8975,0.021282973621103072
2024-05-01,Lanzarote,111.05,84.76,0.7632597928860874,5,2,0,102.21,118.19,79.56,114.97333333333331,107.07499999999999,0.06535947712418304
2024-06-01,Lanzarote,115.07,93.91,0.8161119318675589,6,2,0,84.76,124.52,88.53,103.83,107.50833333333333,0.060770360329831644
2024-07-01,Lanzarote,150.43,124.23,0.8258326131755633,7,3,0,93.91,102.21,106.64,93.62666666666667,107.95666666666666,0.16494748687171795
2024-08-01,Lanzarote,156.8,134.28,0.8563775510204081,8,3,1,124.23,84.76,125.95,100.96666666666665,109.4225,0.06613735609368795
2024-09-01,Lanzarote,128.56,115.49,0.8983354075917859,9,3,1,134.28,93.91,101.36,117.47333333333331,110.11666666666667,0.13940410418310967
2024-10-01,Lanzarote,134.49,119.1,0.8855677002007584,10,4,0,115.49,124.23,104.86,124.66666666666667,111.29416666666667,0.13580011443829865
2024-11-01,Lanzarote,135.76,124.95,0.9203741897466118,11,4,1,119.1,134.28,114.51,122.95666666666666,112.48083333333334,0.09117107676185483
2024-12-01,Lanzarote,147.8,124.53,0.8425575101488497,12,4,0,124.95,115.49,109.79,119.84666666666665,113.35083333333334,0.1342563074961289
2025-01-01,Lanzarote,137.9,124.22,0.9007976794778824,1,1,1,124.53,119.1,108.78,122.85999999999997,114.57916666666665,0.1419378562235705
2025-02-01,Lanzarote,147.58,134.53,0.9115733839273612,2,1,1,124.22,124.95,118.19,124.56666666666666,115.86583333333333,0.13825196717150354
2025-03-01,Lanzarote,143.62,131.07,0.9126166272106948,3,1,1,134.53,124.53,124.52,127.75999999999999,117.2275,0.052601991647928024
2025-04-01,Lanzarote,145.37,120.73,0.8305014789846599,4,2,0,131.07,124.22,102.21,129.94,117.77333333333335,0.18119557773212025
2025-05-01,Lanzarote,119.33,94.77,0.7941841950892483,5,2,0,120.73,134.53,84.76,128.77666666666667,119.31666666666666,0.11809815950920234
2025-06-01,Lanzarote,121.01,101.85,0.8416659780183455,6,2,0,94.77,131.07,93.91,115.52333333333331,120.15083333333332,0.08454903631136192
2025-07-01,Lanzarote,155.0,135.59,0.8747741935483871,7,3,0,101.85,120.73,124.23,105.78333333333332,120.8125,0.09144329067053046
2025-08-01,Lanzarote,164.85,146.35,0.8877767667576585,8,3,1,135.59,94.77,134.28,110.73666666666664,121.75916666666666,0.08988680369377415
2025-09-01,Lanzarote,133.76,116.57,0.8714862440191388,9,3,1,146.35,101.85,115.49,127.92999999999999,122.765,0.009351459000779274
2025-10-01,Lanzarote,141.57,124.34,0.8782934237479693,10,4,0,116.57,135.59,119.1,132.83666666666664,122.855,0.04399664147774987
2025-11-01,Lanzarote,139.82,125.38,0.8967243598912888,11,4,1,124.34,146.35,124.95,129.08666666666667,123.29166666666667,0.0034413765506201887
2025-12-01,Lanzarote,155.44,127.36,0.8193515182707154,12,4,0,125.38,116.57,124.53,122.09666666666665,123.3275,0.022725447683289154
2026-01-01,Lanzarote,144.14,126.17,0.8753295407242959,1,1,1,127.36,124.34,124.22,125.69333333333333,123.56333333333333,0.015697955240702003
2009-01-01,Tenerife,65.69,48.4,0.7367940325772568,1,1,1,,,,,,
2009-02-01,Tenerife,65.13,42.88,0.6583755565791495,2,1,1,48.4,,,,,
2009-03-01,Tenerife,66.83,41.13,0.6154421666916057,3,1,1,42.88,,,,,
2009-04-01,Tenerife,74.3,44.27,0.5958277254374159,4,2,0,41.13,48.4,,44.13666666666666,,
2009-05-01,Tenerife,61.98,30.83,0.4974185221039044,5,2,0,44.27,42.88,,42.76,,
2009-06-01,Tenerife,59.98,32.37,0.5396798932977659,6,2,0,30.83,41.13,,38.74333333333333,,
2009-07-01,Tenerife,59.55,35.21,0.5912678421494543,7,3,0,32.37,44.27,,35.82333333333333,,
2009-08-01,Tenerife,70.18,45.47,0.6479053861499002,8,3,1,35.21,30.83,,32.803333333333335,,
2009-09-01,Tenerife,59.97,33.21,0.5537768884442221,9,3,1,45.47,32.37,,37.68333333333333,,
2009-10-01,Tenerife,63.98,34.65,0.5415754923413567,10,4,0,33.21,35.21,,37.96333333333334,,
2009-11-01,Tenerife,65.04,38.0,0.5842558425584256,11,4,1,34.65,45.47,,37.776666666666664,,
2009-12-01,Tenerife,79.22,46.38,0.5854582176218127,12,4,0,38.0,33.21,,35.28666666666667,,
2010-01-01,Tenerife,73.12,49.98,0.6835339168490152,1,1,1,46.38,34.65,48.4,39.67666666666667,39.4,0.03264462809917352
2010-02-01,Tenerife,76.17,55.66,0.7307338847315216,2,1,1,49.98,38.0,42.88,44.78666666666667,39.531666666666666,0.29804104477611926
2010-03-01,Tenerife,72.09,49.01,0.6798446386461368,3,1,1,55.66,46.38,41.13,50.673333333333325,40.59666666666667,0.19158764891806454
2010-04-01,Tenerife,75.24,44.05,0.5854598617756512,4,2,0,49.01,49.98,44.27,51.550000000000004,41.25333333333333,-0.00496950530833535
2010-05-01,Tenerife,58.96,31.56,0.5352781546811397,5,2,0,44.05,55.66,30.83,49.57333333333333,41.235,0.023678235484917303
2010-06-01,Tenerife,56.15,32.72,0.5827248441674088,6,2,0,31.56,49.01,32.37,41.54,41.295833333333334,0.010812480691998808
2010-07-01,Tenerife,66.99,42.93,0.6408419167039857,7,3,0,32.72,44.05,35.21,36.10999999999999,41.324999999999996,0.2192558932121556
2010-08-01,Tenerife,74.52,53.01,0.711352657004831,8,3,1,42.93,31.56,45.47,35.73666666666667,41.96833333333333,0.16582361996921047
2010-09-01,Tenerife,61.91,41.46,0.66968179615571,9,3,1,53.01,32.72,33.21,42.88666666666666,42.596666666666664,0.24841915085817523
2010-10-01,Tenerife,72.49,48.48,0.6687819009518554,10,4,0,41.46,42.93,34.65,45.800000000000004,43.284166666666664,0.3991341991341991
2010-11-01,Tenerife,71.2,53.44,0.750561797752809,11,4,1,48.48,53.01,38.0,47.65,44.43666666666667,0.40631578947368413
2010-12-01,Tenerife,76.11,51.4,0.6753383261069504,12,4,0,53.44,41.46,46.38,47.79333333333333,45.72333333333333,0.10823630875377309
2011-01-01,Tenerife,71.05,56.26,0.7918367346938776,1,1,1,51.4,48.48,49.98,51.10666666666666,46.14166666666666,0.12565026010404165
2011-02-01,Tenerife,76.01,65.36,0.8598868569925009,2,1,1,56.26,53.44,55.66,53.699999999999996,46.66499999999999,0.17427236794825735
2011-03-01,Tenerife,76.07,63.31,0.8322597607466808,3,1,1,65.36,51.4,49.01,57.673333333333325,47.47333333333333,0.2917771883289126
2011-04-01,Tenerife,80.82,61.1,0.7560009898539967,4,2,0,63.31,56.26,44.05,61.64333333333334,48.665,0.3870601589103293
2011-05-01,Tenerife,57.01,35.52,0.6230485879670234,5,2,0,61.1,65.36,31.56,63.25666666666667,50.08583333333334,0.12547528517110282
2011-06-01,Tenerife,56.13,37.88,0.6748619276679138,6,2,0,35.52,63.31,32.72,53.31,50.41583333333333,0.15770171149144266
2011-07-01,Tenerife,68.14,49.03,0.7195479894335193,7,3,0,37.88,61.1,42.93,44.833333333333336,50.84583333333333,0.14209177731190314
2011-08-01,Tenerife,71.63,56.63,0.7905905346921682,8,3,1,49.03,35.52,53.01,40.81,51.354166666666664,0.06828900207508026
2011-09-01,Tenerife,61.13,46.43,0.7595288728938328,9,3,1,56.63,37.88,41.46,47.84666666666667,51.655833333333334,0.11987457790641579
2011-10-01,Tenerife,67.95,50.29,0.7401030169242089,10,4,0,46.43,49.03,48.48,50.696666666666665,52.07,0.037334983498349884
2011-11-01,Tenerife,67.39,55.33,0.8210416975812435,11,4,1,50.29,56.63,53.44,51.116666666666674,52.22083333333333,0.03536676646706588
2011-12-01,Tenerife,73.85,55.02,0.7450236966824646,12,4,0,55.33,46.43,51.4,50.68333333333334,52.37833333333333,0.07042801556420243
2012-01-01,Tenerife,71.28,61.15,0.8578843995510662,1,1,1,55.02,50.29,56.26,53.54666666666666,52.68000000000001,0.0869178812655528
2012-02-01,Tenerife,74.73,63.75,0.8530710558008832,2,1,1,61.15,55.33,65.36,57.166666666666664,53.087500000000006,-0.02463280293757649
2012-03-01,Tenerife,70.74,56.19,0.7943172179813401,3,1,1,63.75,55.02,63.31,59.973333333333336,52.95333333333334,-0.11246248617911869
2012-04-01,Tenerife,70.86,50.28,0.7095681625740897,4,2,0,56.19,61.15,61.1,60.36333333333332,52.35999999999999,-0.17708674304418986
2012-05-01,Tenerife,57.43,37.08,0.6456555807069475,5,2,0,50.28,63.75,35.52,56.74,51.458333333333336,0.043918918918918776
2012-06-01,Tenerife,56.53,39.17,0.6929064213691846,6,2,0,37.08,56.19,37.88,47.85,51.58833333333333,0.0340549102428722
2012-07-01,Tenerife,66.24,48.45,0.7314311594202899,7,3,0,39.17,50.28,49.03,42.17666666666667,51.69583333333333,-0.01182949214766466
2012-08-01,Tenerife,70.39,52.85,0.7508168773973576,8,3,1,48.45,37.08,56.63,41.56666666666667,51.6475,-0.06674907292954266
2012-09-01,Tenerife,63.68,48.67,0.7642902010050252,9,3,1,52.85,39.17,46.43,46.82333333333333,51.3325,0.048244669394787894
2012-10-01,Tenerife,70.67,53.38,0.7553417291637187,10,4,0,48.67,48.45,50.29,49.99,51.519166666666656,0.06144362696361112
2012-11-01,Tenerife,74.22,58.98,0.7946645109135003,11,4,1,53.38,52.85,55.33,51.63333333333333,51.776666666666664,0.06596782938731247
2012-12-01,Tenerife,76.27,57.67,0.7561295397928413,12,4,0,58.98,48.67,55.02,53.67666666666667,52.08083333333334,0.0481643038894947
2013-01-01,Tenerife,72.91,60.15,0.8249897133452202,1,1,1,57.67,53.38,61.15,56.67666666666667,52.30166666666667,-0.016353229762878167
2013-02-01,Tenerife,76.74,65.74,0.8566588480583789,2,1,1,60.15,58.98,63.75,58.93333333333334,52.218333333333334,0.031215686274509723
2013-03-01,Tenerife,81.41,66.29,0.8142734307824593,3,1,1,65.74,57.67,56.19,61.18666666666667,52.384166666666665,0.17974728599394926
2013-04-01,Tenerife,70.03,49.45,0.7061259460231329,4,2,0,66.29,60.15,50.28,64.06,53.225833333333334,-0.016507557677008716
2013-05-01,Tenerife,63.27,41.8,0.6606606606606605,5,2,0,49.45,65.74,37.08,60.49333333333334,53.156666666666666,0.12729234088457386
2013-06-01,Tenerife,59.9,42.67,0.7123539232053423,6,2,0,41.8,66.29,39.17,52.51333333333334,53.550000000000004,0.089354097523615
2013-07-01,Tenerife,70.86,50.25,0.7091447925486876,7,3,0,42.67,49.45,48.45,44.64000000000001,53.84166666666666,0.037151702786377645
2013-08-01,Tenerife,75.29,57.43,0.762783902244654,8,3,1,50.25,41.8,52.85,44.906666666666666,53.991666666666674,0.08666035950804159
2013-09-01,Tenerife,67.62,52.35,0.7741792369121562,9,3,1,57.43,42.67,48.67,50.11666666666667,54.373333333333335,0.07561125950277378
2013-10-01,Tenerife,73.24,57.22,0.7812670671764064,10,4,0,52.35,50.25,53.38,53.343333333333334,54.68000000000001,0.07193705507680773
2013-11-01,Tenerife,76.15,67.55,0.887065003282994,11,4,1,57.22,57.43,58.98,55.666666666666664,55.0,0.14530349270939302
2013-12-01,Tenerife,80.16,65.91,0.8222305389221557,12,4,0,67.55,52.35,57.67,59.04,55.71416666666667,0.14288191434021147
2014-01-01,Tenerife,78.7,70.24,0.8925031766200762,1,1,1,65.91,57.22,60.15,63.56,56.40083333333333,0.16774729842061506
2014-02-01,Tenerife,80.98,73.26,0.9046678192146208,2,1,1,70.24,67.55,65.74,67.89999999999999,57.24166666666667,0.11439002129601476
2014-03-01,Tenerife,81.27,70.69,0.8698166605143349,3,1,1,73.26,65.91,66.29,69.80333333333333,57.86833333333333,0.06637501885653932
2014-04-01,Tenerife,80.92,59.9,0.7402372713791399,4,2,0,70.69,70.24,49.45,71.39666666666666,58.23500000000001,0.21132457027300294
2014-05-01,Tenerife,66.97,43.44,0.6486486486486486,5,2,0,59.9,73.26,41.8,67.95,59.10583333333333,0.039234449760765566
2014-06-01,Tenerife,65.79,45.72,0.694938440492476,6,2,0,43.44,70.69,42.67,58.00999999999999,59.2425,0.07147879071947497
2014-07-01,Tenerife,72.93,52.83,0.7243932538050184,7,3,0,45.72,59.9,50.25,49.68666666666667,59.49666666666667,0.05134328358208952
2014-08-01,Tenerife,77.17,62.49,0.809770636257613,8,3,1,52.83,43.44,57.43,47.32999999999999,59.71166666666667,0.08810726101340767
2014-09-01,Tenerife,70.08,55.63,0.7938070776255708,9,3,1,62.49,45.72,52.35,53.68,60.13333333333333,0.06265520534861511
2014-10-01,Tenerife,78.75,63.16,0.802031746031746,10,4,0,55.63,52.83,57.22,56.98333333333333,60.406666666666666,0.10380985669346379
2014-11-01,Tenerife,80.52,69.19,0.8592896174863388,11,4,1,63.16,62.49,67.55,60.42666666666667,60.90166666666667,0.024278312361213927
2014-12-01,Tenerife,85.98,69.96,0.8136775994417306,12,4,0,69.19,55.63,65.91,62.66,61.038333333333334,0.061447428311333596
2015-01-01,Tenerife,83.84,73.44,0.8759541984732824,1,1,1,69.96,63.16,70.24,67.43666666666667,61.37583333333333,0.04555808656036451
2015-02-01,Tenerife,85.84,76.44,0.8904939422180801,2,1,1,73.44,69.19,73.26,70.86333333333333,61.642500000000005,0.0434070434070433
2015-03-01,Tenerife,88.74,74.56,0.8402073473067388,3,1,1,76.44,69.96,70.69,73.27999999999999,61.9075,0.05474607440939319
2015-04-01,Tenerife,85.78,64.35,0.7501748659361156,4,2,0,74.56,73.44,59.9,74.81333333333333,62.23,0.07429048414023365
2015-05-01,Tenerife,69.48,47.29,0.6806275187104203,5,2,0,64.35,76.44,43.44,71.78333333333335,62.60083333333333,0.08862799263351753
2015-06-01,Tenerife,70.77,50.82,0.7181008902077152,6,2,0,47.29,74.56,45.72,62.06666666666667,62.921666666666674,0.11154855643044623
2015-07-01,Tenerife,79.86,60.49,0.7574505384422741,7,3,0,50.82,64.35,52.83,54.15333333333333,63.346666666666664,0.14499337497633927
2015-08-01,Tenerife,88.86,72.97,0.8211793832995724,8,3,1,60.49,47.29,62.49,52.86666666666667,63.98499999999999,0.16770683309329487
2015-09-01,Tenerife,78.06,65.3,0.8365359979502945,9,3,1,72.97,50.82,55.63,61.42666666666667,64.85833333333333,0.1738270717238899
2015-10-01,Tenerife,86.75,70.96,0.8179827089337175,10,4,0,65.3,60.49,63.16,66.25333333333333,65.66416666666666,0.12349588347055095
2015-11-01,Tenerife,91.33,80.38,0.8801051133253038,11,4,1,70.96,72.97,69.19,69.74333333333333,66.31416666666667,0.16172857349327935
2015-12-01,Tenerife,96.3,78.91,0.8194184839044653,12,4,0,80.38,65.3,69.96,72.21333333333332,67.24666666666666,0.12793024585477422
2016-01-01,Tenerife,93.4,83.28,0.8916488222698072,1,1,1,78.91,70.96,73.44,76.74999999999999,67.99249999999999,0.13398692810457521
2016-02-01,Tenerife,99.16,90.99,0.9176079064138766,2,1,1,83.28,80.38,76.44,80.85666666666667,68.8125,0.19034536891679746
2016-03-01,Tenerife,98.04,87.76,0.8951448388412893,3,1,1,90.99,78.91,74.56,84.39333333333333,70.02499999999999,0.17703862660944208
2016-04-01,Tenerife,85.95,70.78,0.8235020360674811,4,2,0,87.76,83.28,64.35,87.34333333333332,71.125,0.09992229992230003
2016-05-01,Tenerife,75.18,59.25,0.7881085395051874,5,2,0,70.78,90.99,47.29,83.17666666666666,71.66083333333334,0.2529075914569677
2016-06-01,Tenerife,80.19,66.23,0.8259134555430853,6,2,0,59.25,87.76,50.82,72.59666666666668,72.6575,0.3032270759543488
2016-07-01,Tenerife,84.13,72.36,0.86009746820397,7,3,0,66.23,70.78,60.49,65.42,73.94166666666668,0.19623078194742927
2016-08-01,Tenerife,94.35,84.53,0.8959194488606254,8,3,1,72.36,59.25,72.97,65.94666666666667,74.93083333333334,0.1584212690146636
2016-09-01,Tenerife,83.17,74.29,0.893230732235181,9,3,1,84.53,66.23,65.3,74.37333333333333,75.89416666666666,0.1376722817764167
2016-10-01,Tenerife,92.76,81.07,0.8739758516601982,10,4,0,74.29,72.36,70.96,77.06,76.64333333333333,0.14247463359639234
2016-11-01,Tenerife,94.18,84.77,0.9000849437247822,11,4,1,81.07,84.53,80.38,79.96333333333332,77.48583333333333,0.054615576013933825
2016-12-01,Tenerife,101.04,84.96,0.840855106888361,12,4,0,84.77,74.29,78.91,80.04333333333334,77.85166666666667,0.07666962362184764
2017-01-01,Tenerife,100.34,90.62,0.9031293601754036,1,1,1,84.96,81.07,83.28,83.59999999999998,78.35583333333334,0.08813640730067247
2017-02-01,Tenerife,103.55,94.6,0.9135683244809272,2,1,1,90.62,84.77,90.99,86.78333333333332,78.9675,0.03967468952632157
2017-03-01,Tenerife,103.21,91.46,0.8861544423989923,3,1,1,94.6,84.96,87.76,90.06,79.26833333333333,0.042160437556973435
2017-04-01,Tenerife,100.01,82.75,0.8274172582741726,4,2,0,91.46,90.62,70.78,92.22666666666667,79.57666666666667,0.16911556936987848
2017-05-01,Tenerife,79.91,62.66,0.7841321486672507,5,2,0,82.75,94.6,59.25,89.60333333333334,80.57416666666667,0.0575527426160337
2017-06-01,Tenerife,80.18,65.71,0.8195310551259665,6,2,0,62.66,91.46,66.23,78.95666666666666,80.85833333333333,-0.007851426845840408
2017-07-01,Tenerife,90.44,75.29,0.8324856258292792,7,3,0,65.71,82.75,72.36,70.37333333333333,80.815,0.04049198452183536
2017-08-01,Tenerife,97.0,82.9,0.854639175257732,8,3,1,75.29,62.66,84.53,67.88666666666667,81.05916666666667,-0.019283094759257016
2017-09-01,Tenerife,88.69,77.13,0.8696583605818018,9,3,1,82.9,65.71,74.29,74.63333333333334,80.92333333333333,0.03822856373670735
2017-10-01,Tenerife,94.11,78.23,0.8312612899798109,10,4,0,77.13,75.29,81.07,78.44,81.16,-0.03503145429875403
2017-11-01,Tenerife,99.61,86.64,0.8697921895392029,11,4,1,78.23,82.9,84.77,79.42,80.92333333333333,0.022059690928394535
2017-12-01,Tenerife,104.35,82.0,0.785816962146622,12,4,0,86.64,77.13,84.96,80.66666666666667,81.07916666666667,-0.03483992467043307
2018-01-01,Tenerife,105.34,89.8,0.8524776912853617,1,1,1,82.0,78.23,90.62,82.29,80.8325,-0.009048775104833451
2018-02-01,Tenerife,103.12,90.11,0.8738363072148952,2,1,1,89.8,86.64,94.6,86.14666666666666,80.76416666666667,-0.047463002114164855
2018-03-01,Tenerife,108.1,90.48,0.8370027752081407,3,1,1,90.11,82.0,91.46,87.30333333333333,80.39,-0.0107150666958232
2018-04-01,Tenerife,98.09,75.91,0.7738811295748802,4,2,0,90.48,89.8,82.75,90.13,80.30833333333332,-0.08265861027190337
2018-05-01,Tenerife,80.57,59.75,0.7415911629638824,5,2,0,75.91,90.11,62.66,85.5,79.73833333333333,-0.0464411107564634
2018-06-01,Tenerife,78.72,62.2,0.7901422764227642,6,2,0,59.75,90.48,65.71,75.38,79.49583333333334,-0.053416527164814966
2018-07-01,Tenerife,90.72,71.65,0.7897927689594357,7,3,0,62.2,75.91,75.29,65.95333333333333,79.20333333333333,-0.04834639394341878
2018-08-01,Tenerife,100.01,83.68,0.8367163283671634,8,3,1,71.65,59.75,82.9,64.53333333333335,78.89999999999999,0.00940892641737034
2018-09-01,Tenerife,86.89,74.79,0.8607434687535965,9,3,1,83.68,62.2,77.13,72.51,78.965,-0.030338389731621798
2018-10-01,Tenerife,93.7,78.45,0.8372465314834578,10,4,0,74.79,71.65,78.23,76.70666666666668,78.77,0.00281222037581489
2018-11-01,Tenerife,98.05,83.67,0.8533401325854156,11,4,1,78.45,83.68,86.64,78.97333333333334,78.78833333333334,-0.034279778393351786
2018-12-01,Tenerife,104.24,83.59,0.8018994627782042,12,4,0,83.67,74.79,82.0,78.97000000000001,78.54083333333334,0.019390243902439066
2019-01-01,Tenerife,104.73,88.5,0.8450300773417359,1,1,1,83.59,78.45,89.8,81.90333333333334,78.67333333333333,-0.014476614699331817
2019-02-01,Tenerife,105.48,89.48,0.8483124762988244,2,1,1,88.5,83.67,90.11,85.25333333333333,78.565,-0.006991454888469598
2019-03-01,Tenerife,101.21,85.4,0.8437901393142971,3,1,1,89.48,83.59,90.48,87.19,78.5125,-0.05614500442086647
2019-04-01,Tenerife,99.52,75.62,0.759847266881029,4,2,0,85.4,88.5,75.91,87.79333333333334,78.08916666666667,-0.0038203135291791867
2019-05-01,Tenerife,81.38,60.53,0.743794544114033,5,2,0,75.62,89.48,59.75,83.5,78.065,0.01305439330543935
2019-06-01,Tenerife,79.34,62.63,0.7893874464330729,6,2,0,60.53,85.4,62.2,73.85000000000001,78.13,0.00691318327974276
2019-07-01,Tenerife,91.02,71.57,0.7863107009448472,7,3,0,62.63,75.62,71.65,66.26,78.16583333333334,-0.001116538729937369
2019-08-01,Tenerife,97.11,79.48,0.8184533003810113,8,3,1,71.57,60.53,83.68,64.91000000000001,78.15916666666668,-0.05019120458891017
2019-09-01,Tenerife,87.23,72.95,0.8362948526882953,9,3,1,79.48,62.63,74.79,71.22666666666667,77.80916666666667,-0.024602219548067968
2019-10-01,Tenerife,95.55,76.21,0.7975928833071689,10,4,0,72.95,71.57,78.45,74.66666666666667,77.65583333333335,-0.028553218610580102
2019-11-01,Tenerife,96.91,81.95,0.8456299659477866,11,4,1,76.21,79.48,83.67,76.21333333333334,77.46916666666667,-0.020556949922313838
2019-12-01,Tenerife,102.57,83.0,0.809203470800429,12,4,0,81.95,72.95,83.59,77.03666666666668,77.32583333333334,-0.007058260557482993
2020-01-01,Tenerife,105.31,88.33,0.8387617510207958,1,1,1,83.0,76.21,88.5,80.38666666666667,77.27666666666667,-0.0019209039548022792
2020-02-01,Tenerife,107.14,90.6,0.8456225499346649,2,1,1,88.33,81.95,89.48,84.42666666666668,77.2625,0.012516763522574768
2020-03-01,Tenerife,107.64,39.01,0.3624117428465254,3,1,1,90.6,83.0,85.4,87.31,77.35583333333334,-0.543208430913349
2020-07-01,Tenerife,88.37,27.33,0.3092678510806834,7,3,0,39.01,88.33,75.62,72.64666666666666,73.49,-0.6385876752181963
2020-08-01,Tenerife,94.69,43.03,0.4544302460661105,8,3,1,27.33,90.6,60.53,52.31333333333334,69.46583333333334,-0.28911283660994547
2020-09-01,Tenerife,90.16,29.27,0.3246450754214729,9,3,1,43.03,39.01,62.63,36.45666666666667,68.0075,-0.5326520836659747
2020-10-01,Tenerife,92.79,23.39,0.252074577001832,10,4,0,29.27,27.33,71.57,33.21000000000001,65.22749999999999,-0.6731870895626659
2020-11-01,Tenerife,101.13,29.91,0.2957579353307624,11,4,1,23.39,43.03,79.48,31.896666666666672,61.2125,-0.6236789129340715
2020-12-01,Tenerife,116.66,37.92,0.3250471455511743,12,4,0,29.91,29.27,72.95,27.52333333333334,57.08166666666667,-0.4801919122686772
2021-01-01,Tenerife,101.26,19.04,0.1880308117716768,1,1,1,37.92,23.39,76.21,30.406666666666677,54.162499999999994,-0.7501640204697546
2021-02-01,Tenerife,93.83,25.78,0.2747522114462326,2,1,1,19.04,29.91,81.95,28.956666666666674,49.39833333333333,-0.685417937766931
2021-03-01,Tenerife,108.91,34.7,0.3186116977320724,3,1,1,25.78,37.92,83.0,27.580000000000002,44.7175,-0.5819277108433735
2021-04-01,Tenerife,103.37,36.12,0.349424397794331,4,2,0,34.7,19.04,88.33,26.50666666666667,40.692499999999995,-0.5910789086380618
2021-05-01,Tenerife,95.22,37.21,0.3907792480571309,5,2,0,36.12,25.78,90.6,32.20000000000001,36.34166666666666,-0.5892935982339955
2021-06-01,Tenerife,93.15,32.58,0.3497584541062801,6,2,0,37.21,34.7,39.01,36.010000000000005,31.892500000000002,-0.16482953088951552
